Article,Best Topic,Likelihood,Keywords
9925,11,0.3110670194003527,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9926,3,0.26560846560846574,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9927,4,0.28349944629014395,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9928,13,0.22119815668202766,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9929,4,0.358843537414966,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9930,5,0.23596593108788233,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9931,13,0.1255411255411255,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9932,13,0.26525148211895205,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9933,9,0.39929453262786596,"spokesman, state, today, official, source, government, ship, strike, work, day"
9934,11,0.35786435786435783,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9935,13,0.32050445749075884,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9936,12,0.1713856713856714,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9937,1,0.11843711843711845,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9938,4,0.17044948820649758,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9939,6,0.34438219732337383,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9940,6,0.24407338693052985,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9941,8,0.163265306122449,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9942,6,0.19486016628873776,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9943,9,0.3850623582766439,"spokesman, state, today, official, source, government, ship, strike, work, day"
9944,12,0.193983019564415,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9945,8,0.22091759078060452,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9946,8,0.3288359788359788,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9947,2,0.15195509097948126,"year, dlrs, end, expect, report, early, total, month, period, week"
9948,4,0.1554547745023935,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9949,9,0.2901664730933024,"spokesman, state, today, official, source, government, ship, strike, work, day"
9950,2,0.15195509097948123,"year, dlrs, end, expect, report, early, total, month, period, week"
9951,3,0.13869372885766326,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9952,4,0.1874320504457491,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9953,4,0.19376026272577995,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9954,3,0.2127329192546584,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9955,10,0.2494331065759638,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9956,9,0.2885734003746426,"spokesman, state, today, official, source, government, ship, strike, work, day"
9957,4,0.3742063492063492,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9958,1,0.19593253968253968,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9959,3,0.32855738165472675,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9960,8,0.10554163185742134,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9961,13,0.38183421516754856,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9962,10,0.2949308755760368,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9963,9,0.13835263835263834,"spokesman, state, today, official, source, government, ship, strike, work, day"
9964,13,0.48967608723706285,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9965,1,0.17590618336886998,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9966,10,0.10219612959338989,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9967,13,0.26071884692574354,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9968,10,0.19333853760083264,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9969,13,0.2399223478360169,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9970,3,0.11713191023535849,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9971,11,0.3350840336134453,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9972,4,0.12177579365079365,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9973,12,0.1467051467051467,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9974,0,0.25096200096200094,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9975,8,0.20580186097427478,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9976,1,0.08625336927223717,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9977,10,0.21793221793221798,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9978,10,0.21899801587301587,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9979,7,0.20510912698412698,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9980,13,0.27600373482726426,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9981,3,0.09948979591836728,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9982,2,0.17409114183307725,"year, dlrs, end, expect, report, early, total, month, period, week"
9983,7,0.17846700083542194,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9984,3,0.1751236013531096,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9985,3,0.21787345075016312,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9986,3,0.24330357142857142,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9987,6,0.19504240052185262,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9988,3,0.13815402704291585,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9989,4,0.535342261904762,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9990,11,0.33457341269841273,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9991,1,0.11953752694493436,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9992,9,0.32713529856386997,"spokesman, state, today, official, source, government, ship, strike, work, day"
9993,0,0.452470799640611,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9994,3,0.16310892172961136,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9995,5,0.28387188208616787,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9996,12,0.21571428571428583,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9997,5,0.3169355896628624,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9998,10,0.11841773746535653,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9999,6,0.25015262515262526,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
10000,13,0.13108038914490527,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
10001,1,0.1956654456654457,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
10002,11,0.19338251732617934,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
10003,5,0.09288653733098173,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
10004,10,0.1542745753272069,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10005,12,0.18004535147392298,"buy, analyst, firm, market, investment, sell, give, make, base, add"
10006,3,0.12541918175720992,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10007,8,0.46847442680776,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
10008,10,0.20511463844797181,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10009,10,0.1632275132275132,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10010,10,0.24435501900290638,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10011,3,0.09948979591836733,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10012,1,0.09927849927849923,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
10013,3,0.10714285714285711,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10014,10,0.492063492063492,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10015,3,0.12756132756132751,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10016,3,0.27076144467448815,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10017,1,0.166016133229248,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
10018,13,0.20007382798080467,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
10019,10,0.24899312959014455,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10020,1,0.2526455026455026,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
10021,2,0.283778552071235,"year, dlrs, end, expect, report, early, total, month, period, week"
10022,6,0.2876984126984126,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
10023,13,0.21195144724556492,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
10024,9,0.12537673297166968,"spokesman, state, today, official, source, government, ship, strike, work, day"
10025,3,0.10317460317460311,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10026,3,0.11337868480725616,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10027,5,0.2261904761904761,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
10028,3,0.22619047619047614,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10029,5,0.25831338121840913,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
10030,10,0.15121136173767755,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10031,5,0.3070327887846136,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
10032,8,0.08791208791208788,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
10033,8,0.41488779419813904,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
10034,3,0.19201228878648227,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10035,2,0.25415721844293276,"year, dlrs, end, expect, report, early, total, month, period, week"
10036,3,0.15895691609977325,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
10037,1,0.11489040060468632,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
10038,7,0.18463611859838278,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
10039,10,0.18019226469930696,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10040,10,0.1772935162765671,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10041,11,0.14603174603174604,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
10042,0,0.2724122512854906,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
10043,10,0.3050468050468051,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
10044,10,0.21587301587301594,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
